date,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DD,XOM,GE,GS,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,DIS
2015-09-16,136.3195,74.1018,29.4013,128.3128,69.411,71.8829,23.9515,36.4035,46.3603,67.9142,23.9287,182.8159,112.2665,27.831,136.3456,89.023,60.1596,92.6026,50.1984,41.8927,56.2866,30.2319,64.7342,96.8389,88.8081,116.7989,41.1412,69.8332,60.4513,100.211
2015-09-15,135.7523,73.3159,29.3299,127.4711,68.4383,70.2,23.8688,35.7991,46.255,66.598,23.3473,181.6627,110.7038,27.7936,135.5371,88.8254,59.6343,92.1335,49.9003,41.5901,55.4392,30.2228,64.1339,95.8411,87.617,115.7191,41.3015,69.361,60.1055,99.7001
2015-09-14,133.1148,72.0126,29.0532,125.7223,66.7773,68.9264,23.6115,35.4272,45.9485,66.2598,22.8582,178.261,109.3222,27.4757,133.81,87.8092,58.5088,90.9887,48.7727,40.7012,54.4896,29.8037,62.8503,94.3397,86.8134,113.5692,40.6602,68.8692,60.0681,100.07600000000001
2015-09-11,133.5402,72.3576,29.205,125.9467,66.6489,68.9446,23.9055,35.4551,46.3891,66.4426,23.0243,179.55,109.9987,27.5505,135.3902,87.4422,58.6776,91.4016,48.5398,41.1173,54.4555,30.0406,63.1828,94.5393,87.2861,114.4369,40.7315,69.607,60.4139,100.7122
2015-09-10,133.0864,72.1755,29.2317,124.8993,66.4561,68.8263,24.125999999999998,35.4179,46.5614,66.2872,22.7752,180.1702,109.0935,27.3636,134.3153,87.2446,58.7714,89.3748,48.7075,40.9376,53.7542,29.7217,63.0904,94.1592,86.4069,112.5762,40.491,69.0856,59.9186,98.9
2015-09-09,133.1621,71.9934,29.2585,124.0576,66.9517,68.1532,23.831999999999997,35.3072,46.7721,65.8119,22.6552,179.9473,108.598,27.3355,133.2588,86.7742,58.3212,89.5437,47.9776,40.7296,53.501000000000005,29.1203,63.2382,93.5795,86.8323,110.9469,40.4286,68.4659,60.8531,98.2349
2015-09-08,135.5916,72.348,29.5798,125.1518,68.1813,69.8998,24.1628,35.8604,47.5095,67.183,23.0336,180.1411,110.94200000000001,27.5786,135.2615,88.3926,59.2404,90.8104,48.6798,41.505,54.4214,29.6397,64.6234,94.6913,87.7493,111.4386,40.8651,69.3807,62.0305,100.2592
2015-09-04,132.1978,70.9967,29.0622,121.3548,67.0802,69.7451,23.4462,35.5101,46.5423,66.2324,22.1477,174.8109,109.0268,26.6624,132.0185,85.9179,57.6834,88.9995,47.6635,40.2946,53.4182,28.5827,63.4968,92.3157,85.7262,107.85799999999999,39.9209,68.033,59.7037,97.3288
2015-09-03,133.994,72.1276,29.4906,122.5331,68.319,71.1915,23.7953,36.1,48.4193,67.4481,22.6183,179.3464,111.104,27.1859,134.8481,87.1694,58.7902,90.0879,48.6428,41.1362,53.9831,29.0565,64.5772,93.836,86.889,109.4227,40.7226,69.2528,60.6101,98.31200000000001
2015-09-02,133.5213,71.8209,29.2942,122.1684,69.8331,71.0096,23.5656,35.8604,48.5055,66.9362,22.6737,178.8134,110.9897,26.7372,133.2588,87.8374,58.687,90.1161,48.9477,41.0038,53.7737,29.1294,64.4664,93.4205,86.2556,109.6531,40.393,68.4856,60.2176,98.2156
2015-09-01,130.931,70.92,28.8479,119.185,68.7319,71.1278,23.0787,35.7221,47.9022,65.885,22.0369,176.4972,107.7404,26.008000000000003,131.0814,86.6518,57.6365,87.7046,48.5319,39.5475,52.7682,28.5736,63.626000000000005,92.0607,84.8187,108.1172,39.9922,67.8363,59.6383,95.9215
2015-08-31,134.3721,73.5268,29.6334,122.2152,70.1451,73.6749,23.7769,36.2475,49.3195,68.7734,22.9044,182.7771,110.4085,26.6811,135.8679,88.4302,60.122,89.15899999999999,49.7515,41.1551,54.2838,29.3572,65.2606,94.006,86.6054,111.0642,40.9809,70.1382,60.4886,98.206
2015-08-28,136.329,73.4597,29.7137,124.6093,69.6955,73.1655,23.8872,36.3674,49.6451,68.6181,23.2181,181.9534,111.4134,26.5689,135.9506,89.55,60.1502,90.3131,51.1558,41.5428,54.6481,29.7581,65.7592,94.837,88.1464,112.5809,41.0343,71.2793,60.6849,98.7844
2015-08-27,136.0359,73.6801,29.8476,123.3281,69.4293,70.6275,24.0433,36.2014,49.8175,68.417,23.0797,182.7384,111.5461,25.9145,136.465,90.538,60.4785,90.529,50.7678,41.5145,54.7064,30.3048,66.0086,95.75299999999999,88.1747,113.0513,41.1412,71.2203,61.7502,98.4855
2015-08-26,134.9204,72.4822,29.1782,120.962,67.7867,66.4885,23.5932,35.7036,48.5151,66.2689,22.1569,178.093,109.906,25.5219,134.7746,89.4935,59.0059,88.5013,50.2781,40.3891,52.8313,29.5486,65.473,94.431,86.5581,108.914,40.2238,69.5381,60.5821,95.6516
2015-08-25,130.118,70.46,28.3838,117.3614,66.1258,63.6957,22.6193,35.0215,46.9828,62.8047,21.474,172.1243,105.2037,24.185,129.5012,85.3722,56.1921,84.8366,47.2754,38.2709,50.2908,28.5554,63.1828,92.3063,83.9489,105.5734,38.7452,65.8787,58.9654,92.432
2015-08-24,131.0067,71.5429,28.8926,118.9512,66.8232,65.6061,23.143,35.381,47.8639,62.8138,22.0277,173.3219,106.6921,24.5403,131.8072,87.3387,56.511,86.3806,49.8808,39.4151,50.456,29.2752,63.8477,93.2789,85.9058,106.0054,39.8497,67.2461,59.7597,91.9211
2015-08-21,134.3248,73.8239,29.7941,123.1784,68.8237,68.9173,24.319000000000003,36.4411,49.7983,65.9307,22.6921,181.3187,110.124,24.8301,136.7498,89.9169,59.6531,90.3429,51.5253,40.7296,51.9133,30.5599,66.34100000000001,97.1978,87.9289,111.62100000000001,41.06100000000001,70.03,62.18,95.2756
2015-08-20,135.516,75.4819,30.3028,128.1445,70.1176,72.083,24.8426,37.3814,50.191,68.161,23.2458,190.0206,114.2764,25.7369,140.2501,92.2505,61.8479,92.7892,52.6155,43.1788,54.5509,31.4802,68.2526,99.8135,90.5854,114.9903,41.7558,72.745,63.9462,96.4131
2015-08-19,137.8983,77.5807,30.6688,133.4753,71.0352,73.6022,25.5409,37.5935,50.8996,69.6784,23.7441,194.0769,116.3811,26.5128,141.4261,92.736,63.4048,94.0355,55.1193,44.0772,55.8431,32.1362,68.4465,101.2489,92.8449,118.2829,42.2545,73.1877,64.077,102.6112
2015-08-18,139.236,77.8587,30.6599,135.2335,72.3291,75.9036,25.9543,38.0728,51.6179,71.2048,24.0579,194.299,116.419,27.026999999999997,143.3278,92.7921,63.977,93.7193,55.1193,44.7013,55.775,32.364000000000004,69.3792,101.8155,93.9793,120.4715,42.2724,73.2565,64.9274,103.0835
2015-08-17,140.1091,77.6287,30.5527,135.0839,72.0722,75.7126,26.4826,38.1189,51.9722,72.0001,24.1871,195.6415,113.4801,27.1859,143.6034,93.259,63.8457,93.6263,55.1655,44.4555,55.8528,32.3458,69.7485,101.7116,93.932,118.8589,42.3258,73.1975,67.1982,105.1174
2015-08-14,139.2078,77.5424,30.3921,135.6918,72.0263,77.25,26.6709,38.0267,51.5796,71.6253,24.0671,195.1103,113.5275,27.1298,143.0889,92.2691,63.6768,92.3334,54.6758,44.1548,55.5516,32.1818,69.8317,101.7116,93.3081,116.171,42.2991,73.0106,67.6374,103.2956
2015-08-13,138.3816,77.3986,30.1779,135.4299,71.3564,77.1242,26.3677,37.8885,50.7847,71.8904,23.7995,193.8741,112.8354,26.9896,142.4642,91.961,63.3579,92.4264,54.49100000000001,43.9012,55.1824,32.2182,69.9794,100.9939,93.0056,115.6911,42.4505,72.7253,67.3851,103.6426
2015-08-12,139.4331,77.6287,30.3653,133.2041,72.4209,77.9687,25.6328,38.0359,51.0241,72.0183,23.8641,194.2507,111.5745,27.5412,143.4656,92.1758,63.0672,91.4126,53.8258,43.9106,54.9201,32.2273,70.5427,99.5586,93.2986,116.3438,42.6197,72.3417,67.8243,103.1317
2015-08-11,139.3956,77.9545,30.9276,134.7191,71.6133,77.0613,25.743000000000002,38.2388,50.7656,70.8301,23.7257,194.8012,111.5745,27.0831,142.8684,92.4559,63.9957,91.9055,53.3639,43.6006,55.6002,31.9996,70.3857,99.9929,92.618,117.3614,42.3971,72.0465,67.2169,104.1053
2015-08-10,141.9867,77.8778,31.0437,136.4119,73.5588,77.1602,26.2667,38.4231,51.7164,71.3145,24.2148,198.9252,111.4892,27.7095,144.0076,93.1843,64.6148,92.445,53.9644,44.4649,56.0374,32.2182,70.5335,99.9268,93.5009,117.5725,42.0675,73.0483,66.7963,106.9971
2015-08-07,139.7805,76.4019,30.5349,133.1947,70.9251,75.2377,25.8624,38.5061,50.8036,69.5758,23.7995,196.4817,110.854,26.999000000000002,142.5102,92.3065,63.8269,92.0078,53.5579,43.9106,55.6245,32.0633,69.7024,99.6058,92.3174,116.939,41.2926,72.8813,66.5814,105.4066
2015-08-06,140.1278,71.8784,30.5617,134.504,71.0811,76.5313,25.9176,38.6444,51.7925,70.7168,24.021,198.0753,110.5033,27.1205,143.6126,92.5119,64.0145,92.4078,53.9829,43.7979,55.9208,32.0451,69.9425,99.5869,92.9655,117.1502,41.5331,72.2626,68.0205,104.6355
2015-08-05,141.7708,72.4438,30.8562,135.5608,70.5489,75.4892,25.9727,38.8287,51.8876,69.8837,24.0856,198.6644,111.8684,27.2233,143.8699,93.866,64.4647,92.8264,54.6019,44.6997,56.7126,32.6374,69.9702,100.1724,92.8622,118.9549,41.542,73.6375,68.6933,106.5441
2015-08-04,141.1981,72.5684,30.8651,133.3911,70.2919,76.5493,25.7522,38.5798,51.9541,69.8837,23.901,198.1526,111.4229,27.0083,143.5965,93.1936,64.2115,92.2125,54.2323,44.6622,56.2365,32.6465,70.0995,100.6917,93.0125,115.9983,41.5687,73.9224,67.058,117.3016
2015-08-03,140.9352,72.8176,30.9366,133.5305,70.8976,76.8996,26.0554,38.2941,52.5722,70.6897,23.8733,197.68900000000002,110.8161,26.9341,144.6079,93.399,64.2771,92.4729,54.5557,43.9764,55.7799,32.6826,70.55199999999999,100.9845,93.3788,116.0463,41.8359,74.4134,66.993,116.7522
2015-07-31,142.0806,72.8943,31.008000000000003,133.9765,72.1548,79.4869,26.1105,37.87,53.0191,71.7311,24.0856,198.05599999999998,110.9488,26.8414,147.5964,93.5765,64.2771,92.8822,54.4725,43.873000000000005,55.9694,32.6013,70.829,100.2101,94.2147,116.5358,41.6756,73.9911,66.8074,115.6726
2015-07-30,142.2965,72.9518,31.0615,132.8985,71.8978,83.5744,26.0002,37.3906,52.8575,75.1723,24.104,200.1131,110.4085,26.8043,146.658,93.23100000000001,64.7555,92.2404,54.066,44.0421,55.8673,32.3029,71.4662,100.569,94.6092,115.7295,41.5687,75.0125,66.9745,115.7015
2015-07-29,142.1838,72.5492,30.9633,133.9486,70.9618,83.7721,26.0921,37.4183,52.7338,75.29,24.2332,199.7654,110.3231,26.897,146.7764,93.1282,64.6617,91.3475,54.0845,43.4878,55.8236,32.33,74.4489,100.5029,93.3224,116.65100000000001,41.4707,74.6491,67.0394,115.5183
2015-07-28,141.8647,71.9838,30.642,131.7834,71.3747,83.0085,25.9176,37.3814,53.1522,74.6923,24.0856,199.18599999999998,108.8726,26.8507,145.8288,92.4652,63.8269,90.529,53.1421,42.5953,55.1193,31.9594,74.0888,100.0402,92.9561,116.65100000000001,40.874,73.4018,66.9188,114.1881
2015-07-27,139.6115,71.8017,30.6331,131.0585,69.1173,80.0798,25.9176,37.3722,53.9414,71.7764,23.9472,198.0077,107.1946,26.2851,144.9359,91.7742,63.7894,89.3291,52.6525,42.6047,54.2741,31.0462,73.8487,99.7096,92.8622,113.1569,40.8205,72.5376,66.2505,113.9857
2015-07-24,140.1936,72.7409,30.6063,133.8743,69.8331,81.3914,26.0921,37.28,54.1411,72.3922,23.7626,200.25799999999998,107.6876,26.0162,145.5555,92.5866,64.6335,89.3849,53.0405,43.159,54.8861,30.9739,74.1442,99.4075,93.2754,113.2145,41.0076,73.4608,66.4361,114.6219
2015-07-23,140.3532,73.8047,30.285,135.7794,70.5489,83.4936,25.7338,37.6488,55.6054,73.4788,24.2332,203.8314,108.6356,26.5123,147.3595,93.5671,65.3182,90.3057,53.6503,43.3187,55.3767,31.444000000000003,74.5228,99.4358,94.9942,114.5488,41.2837,70.4654,67.2993,114.5158
2015-07-22,145.9016,75.7023,30.5884,136.1139,73.1917,84.0057,25.2928,37.7041,56.0047,74.0675,24.5747,205.9562,108.9295,26.5215,146.1022,93.5485,65.7309,90.7615,53.7057,42.7832,55.4204,31.5344,74.6429,99.4358,95.3793,115.7775,41.3728,70.6814,67.9026,115.0267
2015-07-21,146.2302,75.664,30.8562,134.7478,75.4491,84.35600000000001,25.5776,37.9714,56.3661,73.9497,24.7777,204.2661,107.9436,26.6282,148.5805,93.6979,64.8117,90.5197,54.2046,44.4179,54.8861,31.7695,74.7695,98.6615,96.4688,116.0175,41.8359,70.7305,67.5128,115.0074
2015-07-20,147.5069,75.9994,31.1508,136.3462,75.4766,83.4936,25.7522,38.1466,56.6418,74.0403,25.0453,205.1256,107.5169,26.9805,157.8286,93.7259,64.9618,90.6778,54.5095,44.0797,54.9541,31.8599,75.2824,96.8956,103.7667,117.7357,42.8424,71.3984,67.8469,115.2677
2015-07-17,147.1032,75.9227,31.249000000000002,136.4577,76.3117,83.6823,25.89,38.0267,56.7369,74.8101,25.1376,205.1932,108.5219,27.3235,157.1817,93.4551,64.9149,90.6871,54.3432,43.7979,54.7938,31.7062,75.3282,97.2072,104.0109,118.8877,42.3881,69.611,68.1161,114.5737
2015-07-16,147.5539,75.6352,31.3828,137.9911,76.8623,84.8771,26.0186,38.2388,56.832,75.0817,24.953000000000003,203.957,108.7683,27.7222,155.8059,94.4169,65.2432,91.0219,54.3432,43.8354,54.5704,31.7333,75.3831,97.5377,104.4993,119.9244,42.6019,69.3065,68.5245,114.7761
2015-07-15,146.4555,75.271,30.999000000000002,136.5042,76.5228,84.6615,25.8257,37.9161,56.0998,74.9459,24.7039,205.6761,109.5742,27.5275,153.5553,93.7726,64.8962,92.1474,53.7889,42.9899,54.3566,31.6249,75.2457,96.7162,104.4899,120.8171,42.1566,68.7663,68.3574,114.0339
2015-07-14,147.1877,75.6831,31.3471,137.3034,76.7956,85.8383,25.7522,37.953,56.5087,75.2628,24.6024,204.9035,109.3656,27.4904,153.6282,93.1749,64.7555,91.8776,53.7612,42.8584,54.5704,31.7153,75.145,96.6784,104.7341,119.9916,42.2278,68.8449,68.4873,113.6001
2015-07-13,146.8967,75.2615,31.1329,136.2533,76.05,84.9849,25.5317,37.4828,56.5848,74.638,24.427,202.9333,108.9295,27.5646,154.3298,93.6325,63.8644,91.5521,53.4655,42.7832,54.6044,31.4802,75.0259,96.6312,104.7999,117.5438,42.0408,68.2753,68.5709,113.7929
2015-07-10,145.4697,74.0922,30.9276,134.2646,74.6952,84.8142,25.0631,37.2339,55.3867,74.4569,24.2425,200.1035,107.223,27.0454,152.1157,92.9415,62.888999999999996,90.8266,53.5394,41.9095,53.6863,31.0643,74.1466,95.3753,103.4849,117.2558,41.8626,67.195,67.8655,112.2409
2015-07-09,144.3431,73.1626,30.6956,132.7034,74.2769,84.2482,24.7232,36.8007,55.0539,73.8954,24.0118,197.8049,105.5924,26.8229,149.2912,91.8863,62.0073,89.7476,53.0128,41.825,53.1617,30.6123,73.881,94.4971,102.3015,114.5584,41.2035,65.8495,67.5499,111.4312
2015-07-08,143.3668,72.7697,31.0526,131.8856,74.8043,84.0506,24.7967,36.7453,55.3011,74.2305,23.8918,197.0805,105.2322,27.3514,148.6625,91.29799999999999,61.3695,89.1431,52.9851,41.5619,53.0791,30.2416,74.1832,93.26,102.0667,114.0208,41.4885,65.5353,67.8098,111.036
2015-07-07,145.9203,74.3222,31.5078,133.0286,76.3682,85.5868,25.1366,37.1049,56.1949,75.0455,24.427,201.0886,106.5594,27.7222,150.339,92.3719,62.6545,89.9244,53.5764,41.6183,54.0603,30.4947,74.8519,94.4593,103.4004,115.8639,41.5954,66.5566,68.4873,112.8771
2015-07-06,145.5918,74.3606,31.3668,130.5846,75.6044,85.1376,25.008000000000003,36.3397,57.0507,74.7376,24.2794,200.9244,105.5355,27.851999999999997,150.093,91.6995,63.1516,88.9663,53.1699,41.7028,53.356,30.0608,73.3222,93.43,102.7148,117.2654,41.4106,66.9004,67.3179,111.5276
2015-07-02,145.8734,74.9548,31.4725,130.2965,76.7228,86.1258,25.1091,36.4043,57.0412,75.29,24.7131,202.0447,105.6967,28.3295,150.421,91.9236,63.3298,89.45,53.2807,41.7122,53.3705,30.1693,73.2123,93.7038,102.9026,116.9294,41.5514,67.0182,66.696,110.824
2015-07-01,146.1269,75.1369,31.3316,130.7797,76.3318,86.3234,25.1274,36.4135,58.4104,74.5927,24.6024,202.7594,106.2466,27.9818,149.8743,91.9517,63.8457,89.0687,53.2161,41.7545,53.1568,30.4586,73.02,93.7699,104.086,118.4365,41.3754,66.6352,66.7146,110.9782
2015-06-30,144.8595,74.4852,31.2876,128.9119,77.1229,86.6648,25.0356,36.1646,60.8065,75.3443,24.5193,201.6487,105.3554,28.1997,148.2069,91.0085,63.1422,88.4269,52.5971,41.4774,52.4719,30.3139,71.6644,91.277,104.1894,117.1118,41.032,65.9477,65.8329,109.3877
2015-06-29,144.5309,74.2839,31.5078,128.9212,77.5593,86.8624,25.1085,36.3213,60.5117,75.0002,24.5839,200.5477,104.7961,28.1765,148.4894,91.2139,62.6203,88.771,52.9297,41.6841,52.3019,30.3682,71.7376,90.7859,104.7529,116.3342,41.1729,65.5254,66.2876,108.3431
2015-06-26,147.4788,76.2699,31.8161,132.406,78.9414,88.5783,25.7832,36.8744,62.3754,75.942,24.9992,205.8789,106.749,28.7606,150.7581,93.0442,64.2511,90.4917,54.0383,42.5202,53.2928,30.6665,72.6719,92.4668,106.62200000000001,118.3117,41.9212,67.5191,66.9373,110.2023
2015-06-25,146.3804,76.2699,31.8689,132.3781,78.8505,88.3447,25.8926,36.8928,62.8984,76.0054,24.953000000000003,205.5409,106.4077,29.66,151.32299999999998,92.5586,63.9715,89.0966,53.4932,42.8866,51.1117,30.7569,72.7177,92.3629,106.4153,117.4286,41.7627,67.3914,66.696,109.6848
2015-06-24,147.9012,77.09100000000001,31.5166,132.8892,80.1689,89.1802,25.9929,37.0496,62.9459,76.6846,25.156,207.0958,106.512,29.5858,152.1339,92.7547,64.3163,89.8872,53.8073,42.8725,51.5975,30.9468,72.8276,93.2789,107.0446,114.3952,41.6307,67.6271,67.1787,109.0331
2015-06-23,150.0605,77.683,31.6311,134.2181,80.4235,89.9169,26.2436,37.2247,65.1329,77.0378,25.4237,210.9301,107.2989,29.7481,153.6373,93.1749,64.9966,90.3894,54.5372,43.1308,52.0736,31.1909,73.0841,94.431,108.2281,117.8221,42.0532,68.1771,67.355,109.6465
2015-06-22,149.9103,77.578,30.8648,135.3983,80.2598,90.0965,26.3849,37.3169,66.5496,77.1283,25.3037,209.1047,107.1946,29.9103,152.8264,93.4644,64.2604,90.1011,54.3524,43.4315,51.8744,31.0191,73.6886,94.4687,108.275,115.4319,41.8419,67.85300000000001,67.5592,108.8031
2015-06-19,149.225,76.5659,30.8207,134.8686,79.5779,89.3599,26.467,37.2432,66.407,77.1646,25.1376,205.8983,106.5879,29.7342,152.1522,93.2496,63.4404,89.3663,53.6226,43.3093,51.7481,30.9016,73.7711,93.9116,107.9087,115.5087,41.7803,67.4602,67.5128,107.931
2015-06-18,149.85399999999998,77.1196,30.8472,135.101,79.5051,90.0606,26.6311,37.4736,66.7017,77.4091,25.2576,207.26,106.038,30.0216,153.3002,93.7165,64.0927,89.45,54.1307,43.8918,51.4906,31.0734,74.0275,95.8191,108.8574,116.0463,42.0532,68.2557,67.7355,108.506
2015-06-17,147.3473,76.69,30.6534,133.2888,79.3324,89.6204,26.3758,37.1233,66.0742,76.7299,24.953000000000003,205.6471,104.7297,29.6229,152.3162,92.1944,63.4963,88.5664,53.5025,43.1872,50.8834,30.7208,73.3497,94.2232,108.0778,114.9423,41.613,67.5191,67.5035,106.8481
2015-06-16,146.9155,75.7734,30.5389,132.2759,78.7323,89.87200000000001,26.1752,36.9482,65.9411,76.6846,24.9073,206.2556,104.5022,29.3308,152.0155,91.8489,63.7106,88.0176,53.3177,43.0557,50.7911,30.775,72.4521,93.9494,107.9557,116.6798,41.7451,67.7744,67.1508,106.436
2015-06-15,146.3334,75.6683,30.3098,132.2294,79.2233,89.1982,25.9655,36.4964,65.6558,75.8152,24.8981,204.5172,104.2936,29.1037,151.487,91.0365,63.3565,87.7107,52.7726,42.7222,50.2034,30.775,71.5544,93.2883,107.6457,114.2128,41.3754,67.3423,66.76100000000001,105.5926
2015-06-12,148.3707,75.9357,30.5212,132.7034,79.8779,89.7192,26.0202,36.8375,65.7224,76.0869,25.0628,205.7727,104.853,29.0388,152.1522,91.8396,63.5988,88.4176,53.4655,43.1872,50.4123,30.9287,72.2414,93.9305,110.4541,112.9361,41.5954,68.0887,67.2251,105.3722
2015-06-11,150.0793,76.6709,30.7238,132.8521,80.1689,90.8422,26.311999999999998,36.9666,66.3309,77.0559,25.1726,206.6226,105.5071,29.5302,153.7831,92.6707,63.8504,88.9105,54.4264,43.6287,50.4608,31.1547,72.736,94.5537,111.1303,114.5392,42.0444,68.3932,67.6984,106.0143
2015-06-10,149.3095,76.5659,30.5829,131.6068,80.4508,91.48,26.1296,36.8744,66.2644,77.1646,25.2824,205.8403,105.2132,29.5024,153.9107,92.3345,63.6081,88.6408,54.6573,43.7885,50.1985,31.0191,72.8551,93.6566,110.3601,113.32,41.7891,68.3833,67.6891,105.4201
2015-06-09,147.3755,75.592,30.3979,130.1943,78.8596,90.2133,25.7467,36.7556,65.808,76.594,25.0079,201.8709,103.8386,28.9739,150.9586,91.7089,62.6017,88.1106,53.9513,42.8866,49.2319,30.7479,72.2689,92.3535,109.2331,111.8288,41.6747,66.7334,67.2622,104.0017
2015-06-08,147.0094,75.2482,30.4684,130.6961,78.3322,90.2133,25.7786,36.719,65.9981,76.8386,24.9256,202.6145,104.2178,29.0202,150.6488,91.4754,62.3315,88.6594,53.9788,42.9617,49.2756,30.7208,71.1789,92.3157,109.1203,111.7524,41.7627,66.4682,67.3921,104.7397
2015-06-05,147.4694,75.80199999999999,30.4508,130.7797,78.2413,91.2644,26.0567,36.6641,65.6748,76.3224,24.9713,203.252,104.6349,29.5209,152.5257,92.0637,62.8254,88.86399999999999,54.0888,43.3469,49.5622,30.8202,70.9224,93.2034,109.8905,111.3891,41.5778,67.1459,67.8098,105.7076
2015-06-04,148.6617,75.7734,31.0674,131.2072,77.7139,91.0847,26.0841,37.1121,66.2644,76.268,24.9439,201.726,105.6683,29.9567,153.4187,92.6613,61.8096,89.5802,54.528999999999996,43.5536,49.5233,30.9558,71.5819,94.04799999999999,110.022,111.5038,42.3437,66.9888,68.8215,105.7076
2015-06-03,150.3609,76.9573,30.855999999999998,133.642,78.4049,91.7855,26.5217,37.3682,67.7667,76.9291,25.1909,201.1658,107.2799,30.3461,154.8218,93.4644,62.1544,89.7756,55.3725,44.0139,49.7953,31.1095,71.9575,94.7989,111.3088,113.1288,43.2064,67.7155,69.5083,106.5414
2015-06-02,149.347,76.3749,30.2658,133.1216,78.3504,92.1538,26.5126,37.4779,67.7667,77.1012,25.0079,199.3695,105.7915,30.8468,154.5758,93.3617,61.5208,89.5616,55.235,44.0797,49.601000000000006,31.1819,71.9391,94.1607,110.2099,112.5553,43.2593,67.8039,69.1742,106.1389
2015-06-01,149.2531,75.8784,30.256999999999998,131.263,77.7685,92.1987,26.6037,37.4322,68.1185,77.0921,24.9622,200.7023,105.3081,31.4355,155.0587,93.4177,61.5767,89.4965,55.7026,44.3709,49.431000000000004,31.2451,72.2231,94.7989,109.8905,114.5722,43.3297,67.8726,69.3598,106.3401
2015-05-29,149.347,76.1171,30.4243,130.5846,77.5775,92.5311,26.7222,37.4504,67.5195,77.1555,24.953000000000003,199.1377,105.0723,31.9501,154.5758,93.5111,61.2971,89.2268,55.831,44.0233,49.3873,31.4169,71.8018,94.9021,110.0502,114.9068,43.5234,67.4503,68.9328,105.7747
2015-05-28,151.0275,76.4704,30.6534,132.2666,78.2049,92.7467,26.7587,37.615,67.9283,77.074,25.2824,201.3494,105.7984,31.5329,156.4528,94.4542,61.6885,89.7383,54.7399,44.5776,49.6933,31.1366,72.6628,95.8688,110.5386,114.3428,43.6114,68.3146,69.4619,105.928
2015-05-27,151.1683,76.4895,30.7855,132.8892,79.9416,92.6299,26.7222,37.5967,67.3008,77.074,25.1818,201.2818,105.7701,31.2547,156.717,94.4356,61.9401,90.9755,54.5198,44.7279,49.8196,31.0101,72.7177,96.0471,110.4916,114.1803,43.6378,68.2458,69.7867,105.7747
2015-05-26,149.8258,76.5659,30.5389,132.7034,79.8688,92.7916,26.394000000000002,37.4779,67.2723,77.2913,25.1818,198.7015,104.6102,30.6938,155.0132,94.1461,61.2505,90.791,54.0705,43.7697,50.1006,30.8383,72.4887,95.3526,109.7684,113.0237,43.5057,67.3128,69.5176,104.8834
2015-05-22,151.1308,77.578,30.5741,134.5713,80.5871,94.229,26.6767,37.679,67.3103,78.3509,25.3282,200.0687,105.7701,31.0136,156.9175,94.641,61.9401,91.2797,54.4464,44.0609,50.5899,30.991999999999997,73.2306,96.4131,111.4121,114.3141,43.673,68.3735,70.4086,105.6693
2015-05-21,152.1447,77.1101,30.8912,136.9317,81.2236,94.76799999999999,26.8317,37.6973,67.491,78.9757,25.3648,197.3247,105.6287,31.1064,157.9379,95.6402,62.1078,91.5472,55.1066,44.5494,50.5753,31.0643,73.652,96.751,111.8817,115.1457,43.9283,68.128,70.6406,105.7939
2015-05-20,151.9945,77.3011,30.4948,136.0674,79.9507,94.5524,27.0049,37.806999999999995,67.1867,78.9033,25.2916,197.4499,105.7136,30.9395,158.3206,96.0418,61.9494,92.3125,55.4367,44.6997,50.6771,31.0101,73.7161,97.3234,111.6469,115.8913,43.7434,68.5306,70.4457,105.6118
2015-05-19,152.1775,77.683,30.2746,136.6529,79.3233,94.3458,27.1097,37.7705,67.7477,78.7765,25.0262,197.7579,105.9399,30.7355,158.0655,96.3755,62.4433,92.8381,55.4917,44.6997,50.6916,30.9287,74.0367,97.2859,111.8347,115.2318,43.6202,68.9038,70.9376,105.9568
2015-05-18,151.9443,76.5468,30.715,136.3369,80.278,95.8101,27.1325,37.7796,66.5496,78.6497,24.9896,197.0455,107.8165,30.9766,157.6828,95.8749,61.8935,90.3853,55.0241,44.8125,50.7449,30.7208,73.9542,96.82600000000001,111.3088,114.5149,43.6642,68.7467,74.1768,105.7364
2015-05-15,152.3454,76.5945,30.2394,136.4949,80.4053,97.0499,26.9411,37.9625,66.7968,79.1025,24.953000000000003,195.4184,106.8923,30.5872,157.865,94.8366,61.3903,90.4037,55.2258,45.0785,50.8563,30.7298,74.2382,96.3662,111.29,114.0656,43.8315,68.3244,73.5457,105.7076
2015-05-14,152.2055,77.1005,30.0632,137.4985,80.6872,96.4659,26.4852,37.9442,66.2453,78.7584,25.0811,195.0814,105.5627,30.5686,158.5848,94.4009,61.5487,90.0994,54.8132,45.4752,50.1103,30.6846,73.7985,96.4319,111.9005,113.3009,43.9899,68.7467,73.0631,105.353
2015-05-13,150.4889,76.2508,29.8606,135.32399999999998,80.4144,95.7988,26.7587,37.5327,65.9221,78.3871,24.8981,193.9357,104.8554,30.2626,156.9721,93.2143,61.0548,89.7675,54.2631,44.4531,49.4902,30.3139,73.0017,95.6998,110.238,110.7487,43.7787,67.4209,72.5433,104.6438
